measurement,partido_id,time,jugador_id,pos_x,pos_y,velocidad_kmh,aceleracion_m_s2,frecuencia_cardiaca_bpm
sensor_fatiga,1,2025-12-27T16:00:20,9,71.00945445373576,46.98593054742366,7.388207996455083,2.2937196109429427,131
sensor_fatiga,1,2025-12-27T16:00:20,10,96.7535260599626,14.77868580124068,15.97622717148389,1.1572317525821623,137
sensor_fatiga,1,2025-12-27T16:00:20,11,26.300301708894768,52.59858456131072,17.445533681259185,1.405853398893539,114
sensor_fatiga,1,2025-12-27T16:00:20,12,26.572220326593477,51.130792408046105,12.666848981217722,-0.5643318074678039,155
sensor_fatiga,1,2025-12-27T16:00:20,13,76.7896534802178,40.18967035273333,13.740898982325284,-2.766722410418059,128
sensor_fatiga,1,2025-12-27T16:00:20,14,21.629381618888043,57.86108710100369,24.55839389277753,1.8050080419026413,123
sensor_fatiga,1,2025-12-27T16:00:20,15,54.51037713976273,43.53586188389528,24.79823822473851,-0.8013797344182061,102
sensor_fatiga,1,2025-12-27T16:00:25,1,32.65937449185766,14.281365009519934,21.256150867016544,-2.155963328132888,185
sensor_fatiga,1,2025-12-27T16:00:25,2,70.19947676189577,1.7006816042757333,11.100116734918362,2.767878581738538,174
sensor_fatiga,1,2025-12-27T16:00:25,3,22.819496541476557,51.918031692384254,28.855349372443627,-2.7342610493648403,94
sensor_fatiga,1,2025-12-27T16:00:25,4,27.28723189150688,25.43892922492162,11.092102872078272,-1.3205203482644785,129
sensor_fatiga,1,2025-12-27T16:00:25,5,53.1476106928051,16.637635713082663,7.36244642677007,-2.035031347164735,145
sensor_fatiga,1,2025-12-27T16:00:25,6,13.550796223192997,20.72938151163482,9.903003866314087,-0.7658183712945021,187
sensor_fatiga,1,2025-12-27T16:00:25,7,91.90423481663119,56.980254600031905,16.210926211363226,1.194240466983099,169
sensor_fatiga,1,2025-12-27T16:00:25,8,89.16474614084696,17.79800925458696,25.134747208087223,-0.3615549342575157,101
sensor_fatiga,1,2025-12-27T16:00:25,9,52.85218347056806,23.477399398122152,17.683988258333812,0.4660037102691028,182
sensor_fatiga,1,2025-12-27T16:00:25,10,24.57841214186788,27.08880418945085,16.915847157693214,1.0549027413218255,163
sensor_fatiga,1,2025-12-27T16:00:25,11,62.90759370418802,38.32173994029343,23.051534553268418,1.3799333137590652,148
sensor_fatiga,1,2025-12-27T16:00:25,12,39.25191725394244,16.267308312564566,18.9155257616873,2.669299620456698,189
sensor_fatiga,1,2025-12-27T16:00:25,13,95.2868412197165,21.89479664694897,29.677222789644844,2.007563293917274,105
sensor_fatiga,1,2025-12-27T16:00:25,14,53.75965728738211,2.057281149556889,17.988247841881105,2.1056296055895185,148
sensor_fatiga,1,2025-12-27T16:00:25,15,27.574837856841317,43.72252392620392,15.299263231686723,2.0153249112276823,175
sensor_fatiga,1,2025-12-27T16:00:30,1,23.76716014632577,9.445308848509086,18.956931747835327,-0.4528842415996328,90
sensor_fatiga,1,2025-12-27T16:00:30,2,66.56283340711504,33.18630891836537,21.717155305473486,0.27211066799331984,173
sensor_fatiga,1,2025-12-27T16:00:30,3,96.06265935462834,27.538187440197348,17.072515628113543,-1.373024574816613,134
sensor_fatiga,1,2025-12-27T16:00:30,4,36.46811468022897,16.49310978792532,25.76554264658861,-0.8873416066997475,178
sensor_fatiga,1,2025-12-27T16:00:30,5,29.03963993578712,29.25269674654594,6.596457035516504,-0.8140275549645342,121
sensor_fatiga,1,2025-12-27T16:00:30,6,56.017436844210124,1.7283849957904973,21.21108818337319,0.7706505969176849,95
sensor_fatiga,1,2025-12-27T16:00:30,7,3.8187186592199995,53.161316702140326,9.211478910332193,-0.5765044788929088,150
sensor_fatiga,1,2025-12-27T16:00:30,8,13.348383120076901,57.676292592329744,5.28095514959281,-2.957154890663971,97
sensor_fatiga,1,2025-12-27T16:00:30,9,22.088361793358867,8.802578602057935,6.443392034225221,-1.8042085042603058,180
sensor_fatiga,1,2025-12-27T16:00:30,10,11.841543848421077,40.20937748941313,9.665207848038536,-1.7427108482346165,119
sensor_fatiga,1,2025-12-27T16:00:30,11,41.11804315339786,30.14288494437599,26.36957577345488,-2.6429705907730696,140
sensor_fatiga,1,2025-12-27T16:00:30,12,89.32388952009151,45.508873840191534,21.016406688774403,1.7045345969982924,102
sensor_fatiga,1,2025-12-27T16:00:30,13,58.9355092866792,19.60481996547601,15.424623287484359,2.0919086572062024,92
sensor_fatiga,1,2025-12-27T16:00:30,14,68.81579008130464,30.015024454561654,5.562635118429222,-0.5584053553104438,187
sensor_fatiga,1,2025-12-27T16:00:30,15,75.7735069199519,28.23744765786418,12.814589765661804,0.513622963423539,127
sensor_fatiga,1,2025-12-27T16:00:35,1,7.216312718061058,30.93008199055737,23.379969770633352,-0.844185727337952,166
sensor_fatiga,1,2025-12-27T16:00:35,2,75.831335634604,20.614143203417157,26.853229645469042,-1.9179295118473512,146
sensor_fatiga,1,2025-12-27T16:00:35,3,85.18768790117655,30.96876307552908,10.835282281642826,-1.5898253150052462,116
sensor_fatiga,1,2025-12-27T16:00:35,4,72.3286260062706,14.97767000515546,29.601897613875167,-1.822610398692628,97
sensor_fatiga,1,2025-12-27T16:00:35,5,78.88313124475796,27.843428329278204,22.12750109899211,-2.9371825455343368,159
sensor_fatiga,1,2025-12-27T16:00:35,6,13.628706535841406,41.86241517346559,18.71854116751484,-0.5359816898620089,178
sensor_fatiga,1,2025-12-27T16:00:35,7,9.354778811054965,11.57604102341682,25.819101866529024,-0.03560314355481769,135
sensor_fatiga,1,2025-12-27T16:00:35,8,63.48258396584229,36.53052071186338,22.246764646028286,-2.459140835034284,118
sensor_fatiga,1,2025-12-27T16:00:35,9,32.03478534694645,43.38300785822167,23.51491166505907,1.8363805194911205,142
sensor_fatiga,1,2025-12-27T16:00:35,10,55.90426486341311,18.319108856513857,15.498235094257947,-0.0473140770042364,145
sensor_fatiga,1,2025-12-27T16:00:35,11,40.326863196956154,17.622001291879027,24.55487559584881,1.0231427718764587,135
sensor_fatiga,1,2025-12-27T16:00:35,12,85.443353971018,6.171308840189116,15.45356259302031,2.9127878505569242,99
sensor_fatiga,1,2025-12-27T16:00:35,13,3.299415150258267,28.105497405927654,17.075067192702605,2.8957371054603724,160
sensor_fatiga,1,2025-12-27T16:00:35,14,25.35708604564386,44.27614289793266,20.04812966725919,2.699014294420687,115
sensor_fatiga,1,2025-12-27T16:00:35,15,27.129166088403124,30.445194509003482,17.743836132986537,0.4231641134195492,170
sensor_fatiga,1,2025-12-27T16:00:40,1,6.075744772516057,29.367168486240118,11.287897973607704,0.8833436772930172,137
sensor_fatiga,1,2025-12-27T16:00:40,2,91.56300406458233,29.216780226654425,27.8814679028903,1.882180734661243,175
sensor_fatiga,1,2025-12-27T16:00:40,3,51.220183811854895,39.64894300832727,29.157138388722238,2.4505189777205354,165
sensor_fatiga,1,2025-12-27T16:00:40,4,57.20837951990146,33.30801961775405,20.36136603881275,-1.2108219684924224,154
sensor_fatiga,1,2025-12-27T16:00:40,5,91.7606275304021,36.6935102358098,8.758414312445602,-2.9007321263946606,123
sensor_fatiga,1,2025-12-27T16:00:40,6,61.06623227612721,8.415525072396754,10.629957283930828,-1.1707359846643626,91
sensor_fatiga,1,2025-12-27T16:00:40,7,29.74462675594367,50.69428667961565,12.740395238436587,-1.3874118954479597,106
sensor_fatiga,1,2025-12-27T16:00:40,8,48.37520302010291,46.537044047055325,29.58456493378711,-1.5009194960817642,161
sensor_fatiga,1,2025-12-27T16:00:40,9,71.63591995993478,25.06363651144714,13.21933688078182,-0.3064948203340476,166
sensor_fatiga,1,2025-12-27T16:00:40,10,74.25418034791156,30.576161474406856,11.225678095652267,1.9014811283687125,177
sensor_fatiga,1,2025-12-27T16:00:40,11,7.33941783810862,38.51392950651534,20.858905460176448,-1.750418844378175,122
sensor_fatiga,1,2025-12-27T16:00:40,12,52.18545635214529,38.8689119752033,26.96365912119786,-0.1730596083212248,180
sensor_fatiga,1,2025-12-27T16:00:40,13,72.83279862152334,56.89295946428705,25.38476348219585,-0.009370827174430385,118
sensor_fatiga,1,2025-12-27T16:00:40,14,81.94711418792103,22.68010832238056,16.80425597460673,-1.537102365186831,98
sensor_fatiga,1,2025-12-27T16:00:40,15,26.68586542716971,36.81353087103744,24.38686356903861,1.9984225301897318,176
sensor_fatiga,1,2025-12-27T16:00:45,1,13.986740368436024,46.602461374012904,26.128200863302784,1.5386177170785338,132
sensor_fatiga,1,2025-12-27T16:00:45,2,48.06956382723562,55.65316940376978,19.5113028506363,-2.9125939673223162,93
sensor_fatiga,1,2025-12-27T16:00:45,3,90.64761566763822,13.887684403048317,29.090631615952596,-0.7757608686634168,106
sensor_fatiga,1,2025-12-27T16:00:45,4,38.18942154720262,47.54462344840297,6.249728969317227,2.275499066738668,111
sensor_fatiga,1,2025-12-27T16:00:45,5,38.42296765904587,6.123376431602015,29.753845720346956,-0.6377549848771649,141
sensor_fatiga,1,2025-12-27T16:00:45,6,85.23464141277177,41.80808224968078,18.35530456660278,0.23987520910363802,136
sensor_fatiga,1,2025-12-27T16:00:45,7,39.926379177108494,13.750018678306159,21.960555104482886,1.5709450842202577,130
sensor_fatiga,1,2025-12-27T16:00:45,8,64.67475834487428,7.987154181782847,24.145064582639602,0.7180546013053166,170
sensor_fatiga,1,2025-12-27T16:00:45,9,84.56100134930338,46.75272841244151,22.86748398182621,-0.553547502879181,130
sensor_fatiga,1,2025-12-27T16:00:45,10,60.64378410032095,27.499676853464358,19.94253542708762,-2.7509370701117692,111
sensor_fatiga,1,2025-12-27T16:00:45,11,9.842167131450042,20.902303660079006,6.018604030099129,-1.5843935102472262,166
sensor_fatiga,1,2025-12-27T16:00:45,12,16.64034633214292,35.020267159271455,8.031064399310901,1.2804787337065724,178
sensor_fatiga,1,2025-12-27T16:00:45,13,26.837982972010977,43.205567982149184,26.429665795537442,-2.187193581964909,139
sensor_fatiga,1,2025-12-27T16:00:45,14,22.421818971519556,23.80656680862739,17.319330656481824,-2.8503959254351168,135
sensor_fatiga,1,2025-12-27T16:00:45,15,41.739579215234535,37.91543658957765,14.07201614046868,1.5231773847436294,114
sensor_fatiga,1,2025-12-27T16:00:50,1,21.38951769628995,11.725846450344656,8.347364637632902,1.8652395034829823,98
sensor_fatiga,1,2025-12-27T16:00:50,2,21.846517527702325,1.67822924546837,7.08815770492358,-0.1712977302299281,151
sensor_fatiga,1,2025-12-27T16:00:50,3,17.85079574328695,16.51890039967891,25.354192578499326,0.9874718480464781,143
sensor_fatiga,1,2025-12-27T16:00:50,4,49.41566715938565,1.1148726184220115,26.410056333989765,1.7256964023020327,104
sensor_fatiga,1,2025-12-27T16:00:50,5,41.8356266199008,17.39589141862288,5.079739992484015,1.4182749949319806,107
sensor_fatiga,1,2025-12-27T16:00:50,6,8.879635641143025,44.629090182125594,6.416185355495234,2.161629923294236,160
sensor_fatiga,1,2025-12-27T16:00:50,7,30.59927297838777,59.962168630129774,12.72110253192345,0.12017286809174006,172
sensor_fatiga,1,2025-12-27T16:00:50,8,71.80741494676532,22.951248531083685,20.772237079818204,0.6913054698470846,107
sensor_fatiga,1,2025-12-27T16:00:50,9,16.95177417954562,37.349296182358984,18.906044213423108,2.991718469112822,104
sensor_fatiga,1,2025-12-27T16:00:50,10,10.688716803997156,46.75811846914458,26.941968638458437,-0.3954837583052342,90
sensor_fatiga,1,2025-12-27T16:00:50,11,20.633945293556998,40.908189421658285,19.922378822940637,1.4918457606020663,112
sensor_fatiga,1,2025-12-27T16:00:50,12,45.76068934575087,40.871981048548925,19.29623783035928,0.004443077802569917,101
sensor_fatiga,1,2025-12-27T16:00:50,13,40.67534848842351,16.194021006652385,24.38493066489512,-1.8363068607397213,109
sensor_fatiga,1,2025-12-27T16:00:50,14,64.0374176375616,27.519168056165757,17.14299177868916,-2.3526134364945643,130
sensor_fatiga,1,2025-12-27T16:00:50,15,72.36447549745168,15.690784254300592,6.374045581940478,1.7595765038810587,107
sensor_fatiga,1,2025-12-27T16:00:55,1,20.037366457532514,52.96451629408021,14.1369635610095,1.1581861685941925,101
sensor_fatiga,1,2025-12-27T16:00:55,2,51.74246719329718,58.75354212838653,23.12777897651279,0.14611120189603888,109
sensor_fatiga,1,2025-12-27T16:00:55,3,58.97106319270799,8.022196459520094,23.940495424276264,-2.125536450508765,142
sensor_fatiga,1,2025-12-27T16:00:55,4,90.48637352922951,3.0582412859163233,7.059901517077351,-2.9581725010833964,163
sensor_fatiga,1,2025-12-27T16:00:55,5,72.34225814875697,15.563332556021145,23.109122032851552,1.7378528959069701,111
sensor_fatiga,1,2025-12-27T16:00:55,6,78.09758806481092,24.328306234245186,5.9953373078984225,-1.7907676524740668,145
sensor_fatiga,1,2025-12-27T16:00:55,7,33.16406240480685,8.78900455474001,17.36143672888856,-0.39072941694837926,176
sensor_fatiga,1,2025-12-27T16:00:55,8,68.78378468380538,38.55808856555974,29.085577032141916,-0.46107479478470914,132
sensor_fatiga,1,2025-12-27T16:00:55,9,27.370305447231647,18.852293055617043,23.421078161973554,-1.2687253776272152,111
sensor_fatiga,1,2025-12-27T16:00:55,10,86.50665476288385,6.149983647146584,18.043017017178663,0.3286304698474094,123
sensor_fatiga,1,2025-12-27T16:00:55,11,11.97106920358384,15.413248423329355,18.299234152204768,0.3818040739243207,140
sensor_fatiga,1,2025-12-27T16:00:55,12,44.33832929600739,27.587432215306325,13.977287974781742,-1.1472208683696818,156
sensor_fatiga,1,2025-12-27T16:00:55,13,80.45676762291599,21.99038579499835,17.10457438387766,2.469183515304687,189
sensor_fatiga,1,2025-12-27T16:00:55,14,99.38210414729743,3.7746128211725383,11.449351193127217,-1.1422406811013184,177
sensor_fatiga,1,2025-12-27T16:00:55,15,38.74616355989195,57.849422115927226,18.377155480744307,1.9555651628629533,145
sensor_fatiga,1,2025-12-27T16:01:00,1,41.28663001313837,10.206056008454329,12.675909528815847,-2.406328698849763,126
sensor_fatiga,1,2025-12-27T16:01:00,2,79.88228473494404,21.313941572520555,8.116633391306486,0.8676256024942282,98
sensor_fatiga,1,2025-12-27T16:01:00,3,17.586492510935848,29.393361584108217,12.106424679006734,2.6629303079825597,132
sensor_fatiga,1,2025-12-27T16:01:00,4,8.572064416250747,10.492324979036205,17.284044791710574,-0.637092661367177,116
sensor_fatiga,1,2025-12-27T16:01:00,5,7.901144882069988,45.79392396815179,13.963002477361897,1.48433558274413,161
sensor_fatiga,1,2025-12-27T16:01:00,6,36.65194298020993,41.569784035453395,8.590105839284183,0.2591810162291619,137
sensor_fatiga,1,2025-12-27T16:01:00,7,15.545434677504222,21.95357023404613,18.208949735193183,2.6839633919380326,99
sensor_fatiga,1,2025-12-27T16:01:00,8,94.11433277518933,8.478380654573494,11.343563270593977,2.2126997221214477,118
sensor_fatiga,1,2025-12-27T16:01:00,9,46.870056183619226,1.1778480213936704,17.50000577345817,-2.9444434195526794,165
sensor_fatiga,1,2025-12-27T16:01:00,10,68.98904956540368,40.04475607503817,24.829626084086893,1.002279643246026,180
sensor_fatiga,1,2025-12-27T16:01:00,11,41.394879668216,34.44176245315,9.93679615796192,0.3587625332962272,146
sensor_fatiga,1,2025-12-27T16:01:00,12,49.60803032520425,5.56217350811764,23.203843215825234,-2.5229752100994016,106
sensor_fatiga,1,2025-12-27T16:01:00,13,28.28766099885256,1.3203853739409732,20.073437309025906,0.9386508185407729,115
sensor_fatiga,1,2025-12-27T16:01:00,14,30.27248251313479,55.26438685167688,12.863413208475329,1.5067932607657752,189
sensor_fatiga,1,2025-12-27T16:01:00,15,94.41176553871276,16.854916241950114,23.49872945224833,1.3504375787420155,142
sensor_fatiga,1,2025-12-27T16:01:05,1,89.12213396225725,27.62073110462752,21.144047254865594,0.352795468938194,138
sensor_fatiga,1,2025-12-27T16:01:05,2,11.173944443455818,52.1056862126104,19.191823883995987,0.8498635799459286,113
sensor_fatiga,1,2025-12-27T16:01:05,3,81.58453729089784,45.41940465999082,23.596179143976023,0.13612679001529226,175
sensor_fatiga,1,2025-12-27T16:01:05,4,61.49144155219337,57.285545922711556,7.656316768265684,-2.0990098284585335,180
sensor_fatiga,1,2025-12-27T16:01:05,5,84.12349431005222,20.198180644663893,8.418467439186287,2.341279280523217,165
sensor_fatiga,1,2025-12-27T16:01:05,6,79.01495243213019,10.961825763899878,15.889028360774883,-2.6472476207439963,135
sensor_fatiga,1,2025-12-27T16:01:05,7,7.518127227314064,21.456781703356608,9.580504652256929,0.9893526265983664,125
sensor_fatiga,1,2025-12-27T16:01:05,8,18.164711302941015,2.608709241766962,6.340585808227457,0.8551528476664503,132
sensor_fatiga,1,2025-12-27T16:01:05,9,6.396540844334641,9.959566007861342,26.70492854052103,-0.458152216979657,102
sensor_fatiga,1,2025-12-27T16:01:05,10,35.484112868280135,32.486989494099724,6.912907384414394,2.717151053289548,100
sensor_fatiga,1,2025-12-27T16:01:05,11,92.05477985855146,37.67820561752721,16.116799879917636,-0.9400156393074539,147
sensor_fatiga,1,2025-12-27T16:01:05,12,98.32653764344994,30.134694349760853,16.896309130244255,-1.9544398783932522,170
sensor_fatiga,1,2025-12-27T16:01:05,13,16.3455035171299,43.694634068796695,24.83609476014865,0.22755637507537596,182
sensor_fatiga,1,2025-12-27T16:01:05,14,50.51879647991293,9.055227309887455,17.853756810218904,-1.4831001679391351,143
sensor_fatiga,1,2025-12-27T16:01:05,15,96.97637403380061,36.55919002694075,28.606124151333287,2.4510171943158072,125
sensor_fatiga,1,2025-12-27T16:01:10,1,61.44344703993898,22.746927171137624,6.109730359048197,-1.5538481856882356,133
sensor_fatiga,1,2025-12-27T16:01:10,2,79.97056480234069,5.789637274653316,26.981647141895003,-0.008044024094763458,132
sensor_fatiga,1,2025-12-27T16:01:10,3,67.74955673914299,23.69044919680668,26.69896349244617,0.5374912352785528,178
sensor_fatiga,1,2025-12-27T16:01:10,4,73.95653581900073,48.70456686973121,12.734081098400525,-2.092655667306828,143
sensor_fatiga,1,2025-12-27T16:01:10,5,43.40001841818143,25.001322782521164,23.560355697990012,-2.3839382934061346,92
sensor_fatiga,1,2025-12-27T16:01:10,6,98.58903399806302,26.636173038638123,9.731060083477075,-2.3734604793822354,145
sensor_fatiga,1,2025-12-27T16:01:10,7,4.125340445815018,37.33084568129951,17.85226028075267,2.629450916506121,106
sensor_fatiga,1,2025-12-27T16:01:10,8,51.97561895087887,47.29523547343804,10.47626672326163,-2.989398921208166,92
sensor_fatiga,1,2025-12-27T16:01:10,9,34.41794109479945,22.950539141382404,8.929395140882665,2.3835575974655088,120
sensor_fatiga,1,2025-12-27T16:01:10,10,56.747356963407015,32.14544005538862,25.70185018375429,-2.8712072943626445,142
sensor_fatiga,1,2025-12-27T16:01:10,11,81.4943041437766,45.50762036825818,22.00682621851278,2.981265659308427,170
sensor_fatiga,1,2025-12-27T16:01:10,12,98.1589205297546,13.018644277188072,5.80103494099957,0.19012226348178718,106
sensor_fatiga,1,2025-12-27T16:01:10,13,59.14965332637968,54.32231217211077,5.483019002427828,2.4097721843622733,150
sensor_fatiga,1,2025-12-27T16:01:10,14,92.3025959584917,45.879358681650885,9.493106108716288,0.20885521006142227,151
sensor_fatiga,1,2025-12-27T16:01:10,15,2.629897834321171,43.7348664712655,23.10575973374155,-2.6695451305789764,138
sensor_fatiga,1,2025-12-27T16:01:15,1,28.57410321528333,25.60565935909978,26.01662486327206,0.5040323287197079,112
